"id"	"eid"	"sex"
2100112	2100112	0
2100308	2100308	0
2100441	2100441	1
2101431	2101431	0
2101920	2101920	1
2102014	2102014	0
2102227	2102227	1
2102884	2102884	0
2103331	2103331	0
2103689	2103689	1
2104020	2104020	0
2104295	2104295	0
2104356	2104356	0
2104731	2104731	1
2105156	2105156	1
2105378	2105378	1
2105424	2105424	1
2105621	2105621	0
2105827	2105827	0
2107246	2107246	1
2107872	2107872	0
2107962	2107962	1
2108762	2108762	1
2109312	2109312	1
2109415	2109415	1
2109488	2109488	0
2109595	2109595	0
2109959	2109959	1
2110224	2110224	0
2110797	2110797	0
2111198	2111198	1
2111305	2111305	1
2111689	2111689	1
2111760	2111760	0
2111787	2111787	1
2111939	2111939	0
2112218	2112218	1
2112325	2112325	1
2112380	2112380	0
2112407	2112407	0
2112546	2112546	0
2112764	2112764	1
2113074	2113074	0
2113151	2113151	0
2113588	2113588	1
2114027	2114027	1
2114154	2114154	1
2114223	2114223	0
2114493	2114493	1
2114786	2114786	0
2114820	2114820	0
2115253	2115253	0
2116037	2116037	0
2116174	2116174	0
2116319	2116319	0
2116328	2116328	1
2116480	2116480	1
2116615	2116615	1
2116792	2116792	1
2117278	2117278	0
2117306	2117306	1
2118084	2118084	0
2118378	2118378	0
2118548	2118548	0
2118580	2118580	0
2118802	2118802	1
2118888	2118888	1
2118983	2118983	1
2119466	2119466	0
2119523	2119523	1
2119672	2119672	0
2119855	2119855	0
2120163	2120163	1
2120180	2120180	0
2120303	2120303	1
2120444	2120444	1
2120885	2120885	1
2121239	2121239	0
2121253	2121253	0
2121288	2121288	1
2121336	2121336	0
2121535	2121535	0
2121604	2121604	0
2121847	2121847	1
2121954	2121954	1
2122418	2122418	1
2122541	2122541	1
2122754	2122754	0
2122800	2122800	1
2122834	2122834	1
2122906	2122906	1
2123050	2123050	0
2123378	2123378	1
2123424	2123424	0
2123452	2123452	1
2123580	2123580	1
2123649	2123649	1
2123716	2123716	1
2123864	2123864	1
2124420	2124420	1
2124547	2124547	1
2124699	2124699	1
2124755	2124755	0
2125291	2125291	1
2126213	2126213	0
2126557	2126557	1
2126691	2126691	1
2127122	2127122	0
2127773	2127773	1
2127792	2127792	0
2128022	2128022	0
2128099	2128099	1
2128256	2128256	1
2128746	2128746	1
2128752	2128752	1
2128918	2128918	0
2129004	2129004	1
2129181	2129181	1
2129715	2129715	1
2130160	2130160	0
2130237	2130237	1
2130716	2130716	1
2130798	2130798	1
2131229	2131229	1
2131231	2131231	0
2131247	2131247	1
2131354	2131354	1
2131499	2131499	1
2131651	2131651	0
2131694	2131694	1
2131895	2131895	1
2132069	2132069	1
2132130	2132130	1
2132280	2132280	1
2132350	2132350	0
2132787	2132787	0
2133062	2133062	0
2133202	2133202	0
2133264	2133264	0
2133413	2133413	0
2133426	2133426	0
2134105	2134105	1
2134488	2134488	1
2134549	2134549	0
2134691	2134691	1
2134941	2134941	0
2135272	2135272	1
2135642	2135642	1
2135681	2135681	0
2135863	2135863	1
2136299	2136299	1
2136388	2136388	0
2136672	2136672	1
2136693	2136693	0
2137352	2137352	1
2137510	2137510	0
2137885	2137885	1
2138224	2138224	1
2138797	2138797	0
2138893	2138893	0
2139773	2139773	0
2139830	2139830	1
2139898	2139898	1
2140384	2140384	1
2140537	2140537	1
2140861	2140861	1
2141060	2141060	1
2141269	2141269	0
2141959	2141959	1
2142532	2142532	1
2142554	2142554	1
2142621	2142621	0
2142649	2142649	1
2142840	2142840	0
2142999	2142999	0
2143516	2143516	1
2143644	2143644	1
2144407	2144407	1
2144546	2144546	1
2145223	2145223	1
2145311	2145311	1
2145770	2145770	1
2145868	2145868	0
2146271	2146271	0
2146535	2146535	0
2146850	2146850	0
2147074	2147074	1
2147201	2147201	0
2147370	2147370	0
2147863	2147863	1
2147950	2147950	1
2148393	2148393	0
2148425	2148425	0
2148653	2148653	1
2148816	2148816	1
2148859	2148859	0
2148975	2148975	0
2149054	2149054	1
2150431	2150431	1
2150644	2150644	1
2150717	2150717	0
2150985	2150985	0
2151025	2151025	0
2151246	2151246	1
2151622	2151622	1
2152064	2152064	0
2152650	2152650	1
2152708	2152708	1
2153562	2153562	1
2153691	2153691	1
2153965	2153965	1
2153998	2153998	1
2154008	2154008	1
2154383	2154383	1
2154665	2154665	1
2154751	2154751	1
2155094	2155094	0
2155393	2155393	1
2155766	2155766	1
2155792	2155792	0
2155924	2155924	0
2156355	2156355	1
2156446	2156446	0
2156704	2156704	1
2156999	2156999	1
2157579	2157579	1
2157744	2157744	0
2158218	2158218	1
2158445	2158445	1
2158552	2158552	1
2158972	2158972	1
2159308	2159308	1
2159314	2159314	1
2159416	2159416	1
2160281	2160281	0
2160379	2160379	1
2160415	2160415	1
2160549	2160549	1
2160654	2160654	1
2160867	2160867	0
2161228	2161228	1
2161634	2161634	1
2161681	2161681	1
2161738	2161738	0
2161876	2161876	1
2161984	2161984	1
2162006	2162006	0
2162037	2162037	0
2162174	2162174	1
2162804	2162804	0
2163032	2163032	0
2163451	2163451	1
2163908	2163908	0
2163986	2163986	1
2164334	2164334	0
2164397	2164397	0
2164864	2164864	0
2165552	2165552	1
2165620	2165620	0
2165895	2165895	0
2166039	2166039	1
2166071	2166071	1
2166148	2166148	0
2166390	2166390	0
2166843	2166843	0
2166913	2166913	1
2167024	2167024	0
2167089	2167089	1
2167245	2167245	0
2167693	2167693	0
2167813	2167813	1
2168190	2168190	1
2168501	2168501	0
2168544	2168544	1
2168831	2168831	1
2169141	2169141	1
2169276	2169276	0
2169927	2169927	1
2169971	2169971	1
2170033	2170033	1
2170175	2170175	1
2170271	2170271	1
2170604	2170604	1
2170630	2170630	1
2171107	2171107	0
2171270	2171270	0
2171286	2171286	0
2172539	2172539	0
2172540	2172540	1
2172863	2172863	1
2172947	2172947	1
2173100	2173100	1
2173181	2173181	1
2173205	2173205	1
2173796	2173796	1
2174207	2174207	1
2174577	2174577	1
2174598	2174598	0
2174906	2174906	1
2175211	2175211	0
2175341	2175341	1
2175914	2175914	1
2176026	2176026	0
2176055	2176055	1
2176291	2176291	1
2176408	2176408	0
2176744	2176744	1
2176902	2176902	1
2177050	2177050	0
2177160	2177160	0
2177279	2177279	0
2178093	2178093	1
2178562	2178562	0
2178654	2178654	0
2178663	2178663	0
2178998	2178998	0
2179117	2179117	1
2179132	2179132	0
2179259	2179259	1
2179352	2179352	0
2179428	2179428	1
2179885	2179885	1
2180041	2180041	0
2180100	2180100	0
2180546	2180546	1
2180972	2180972	0
2180987	2180987	1
2181230	2181230	1
2181346	2181346	1
2181487	2181487	1
2182009	2182009	0
2182164	2182164	1
2182211	2182211	0
2182323	2182323	1
2183270	2183270	1
2183335	2183335	0
2183911	2183911	0
2184000	2184000	1
2184104	2184104	1
2184392	2184392	1
2184760	2184760	0
2184953	2184953	0
2185087	2185087	0
2185131	2185131	0
2185337	2185337	0
2185351	2185351	1
2185663	2185663	1
2186260	2186260	0
2186564	2186564	1
2187413	2187413	1
2187481	2187481	1
2187805	2187805	1
2188364	2188364	0
2188418	2188418	1
2189621	2189621	0
2189871	2189871	1
2190161	2190161	1
2190513	2190513	1
2190602	2190602	0
2190859	2190859	0
2191300	2191300	1
2191326	2191326	1
2191475	2191475	1
2191517	2191517	0
2191649	2191649	0
2193241	2193241	1
2193456	2193456	0
2193545	2193545	1
2193599	2193599	1
2193820	2193820	0
2193837	2193837	1
2193997	2193997	1
2194036	2194036	0
2194697	2194697	1
2194724	2194724	0
2194832	2194832	1
2195371	2195371	0
2195732	2195732	1
2195912	2195912	1
2196252	2196252	0
2196289	2196289	1
2196377	2196377	1
2196547	2196547	1
2196584	2196584	1
2196658	2196658	1
2196674	2196674	1
2196699	2196699	0
2197474	2197474	1
2198276	2198276	0
2199014	2199014	1
2199399	2199399	1
2199478	2199478	0
2199768	2199768	0
2200054	2200054	0
2200420	2200420	1
2200860	2200860	0
2200970	2200970	1
2201690	2201690	1
2201939	2201939	0
2202030	2202030	0
2202077	2202077	0
2202567	2202567	0
2202771	2202771	1
2202788	2202788	0
2202944	2202944	1
2203022	2203022	1
2203465	2203465	0
2204132	2204132	1
2204180	2204180	1
2204714	2204714	0
2205501	2205501	1
2205641	2205641	1
2205712	2205712	1
2206136	2206136	1
2206578	2206578	0
2206718	2206718	1
2206841	2206841	0
2206946	2206946	0
2206989	2206989	0
2207150	2207150	1
2207278	2207278	1
2207471	2207471	1
2207648	2207648	1
2207930	2207930	1
2208128	2208128	1
2208243	2208243	1
2208334	2208334	1
2208525	2208525	0
2208580	2208580	1
2208621	2208621	1
2208958	2208958	1
2209075	2209075	0
2209133	2209133	1
2209283	2209283	1
2209405	2209405	1
2209418	2209418	0
2209516	2209516	1
2210001	2210001	0
2210028	2210028	1
2210060	2210060	1
2210255	2210255	1
2210496	2210496	1
2210930	2210930	0
2211099	2211099	1
2211386	2211386	1
2211626	2211626	0
2211891	2211891	1
2211966	2211966	1
2212068	2212068	1
2212344	2212344	1
2212425	2212425	1
2212526	2212526	0
2212671	2212671	0
2212784	2212784	0
2212882	2212882	1
2213359	2213359	1
2213494	2213494	1
2214031	2214031	0
2214092	2214092	1
2214243	2214243	1
2214548	2214548	1
2214576	2214576	1
2214864	2214864	1
2214896	2214896	1
2215247	2215247	0
2215771	2215771	1
2216027	2216027	0
2216460	2216460	1
2216684	2216684	0
2217162	2217162	1
2217258	2217258	1
2217754	2217754	1
2217855	2217855	0
2217869	2217869	1
2217920	2217920	1
2218202	2218202	1
2218850	2218850	0
2219331	2219331	1
2219689	2219689	1
2219953	2219953	1
2220029	2220029	1
2220066	2220066	1
2220326	2220326	1
2220662	2220662	1
2221273	2221273	1
2221814	2221814	0
2221956	2221956	1
2221987	2221987	1
2222433	2222433	0
2222667	2222667	1
2222940	2222940	1
2223049	2223049	1
2223917	2223917	0
2224385	2224385	1
2225137	2225137	1
2225228	2225228	1
2225260	2225260	1
2225681	2225681	1
2226024	2226024	1
2226299	2226299	1
2226672	2226672	0
2226897	2226897	1
2227204	2227204	0
2227375	2227375	1
2227460	2227460	0
2227708	2227708	0
2228076	2228076	1
2228252	2228252	1
2228275	2228275	1
2228801	2228801	0
2229615	2229615	1
2229792	2229792	0
2230021	2230021	1
2230049	2230049	0
2230400	2230400	1
2230442	2230442	1
2230455	2230455	0
2230677	2230677	0
2230698	2230698	0
2231319	2231319	1
2231335	2231335	0
2231569	2231569	1
2231792	2231792	0
2232260	2232260	0
2232287	2232287	0
2232817	2232817	1
2233348	2233348	0
2233458	2233458	0
2233474	2233474	0
2233552	2233552	1
2233685	2233685	1
2233886	2233886	0
2233972	2233972	1
2234339	2234339	0
2234364	2234364	0
2234484	2234484	0
2234565	2234565	1
2234635	2234635	0
2234725	2234725	0
2234813	2234813	1
2234881	2234881	1
2235048	2235048	1
2235290	2235290	0
2235531	2235531	1
2235584	2235584	1
2236123	2236123	1
2236347	2236347	0
2236579	2236579	1
2237279	2237279	0
2237334	2237334	0
2237563	2237563	0
2237802	2237802	1
2238234	2238234	0
2238799	2238799	0
2239277	2239277	1
2239303	2239303	1
2239885	2239885	1
2240185	2240185	0
2240260	2240260	1
2240809	2240809	1
2240848	2240848	1
2241121	2241121	0
2241635	2241635	0
2241656	2241656	1
2241754	2241754	1
2242021	2242021	0
2242086	2242086	1
2242400	2242400	0
2242481	2242481	1
2242528	2242528	1
2242665	2242665	0
2243248	2243248	1
2244705	2244705	1
2244750	2244750	1
2245403	2245403	0
2245853	2245853	1
2246113	2246113	0
2246134	2246134	0
2246474	2246474	1
2246849	2246849	0
2247592	2247592	1
2248460	2248460	0
2248545	2248545	1
2248900	2248900	0
2249320	2249320	0
2249379	2249379	1
2249691	2249691	1
2250263	2250263	1
2250318	2250318	0
2250624	2250624	1
2250953	2250953	1
2251060	2251060	0
2251278	2251278	1
2251654	2251654	1
2251663	2251663	0
2251736	2251736	0
2251846	2251846	1
2251998	2251998	1
2252212	2252212	0
2252251	2252251	1
2252695	2252695	1
2252759	2252759	1
2252958	2252958	1
2253236	2253236	1
2253283	2253283	1
2253299	2253299	0
2253492	2253492	1
2253869	2253869	0
2253920	2253920	0
2254041	2254041	1
2254771	2254771	1
2254862	2254862	1
2254972	2254972	1
2255230	2255230	1
2255241	2255241	0
2255367	2255367	0
2256021	2256021	0
2256124	2256124	1
2256240	2256240	1
2256358	2256358	0
2256720	2256720	1
2256818	2256818	0
2257349	2257349	1
2257775	2257775	0
2258110	2258110	0
2258555	2258555	0
2258750	2258750	1
2259032	2259032	1
2259661	2259661	0
2259742	2259742	1
2259970	2259970	1
2260149	2260149	0
2260906	2260906	1
2261468	2261468	0
2261645	2261645	0
2261778	2261778	0
2261921	2261921	0
2262064	2262064	0
2262216	2262216	1
2262493	2262493	0
2263105	2263105	0
2263147	2263147	1
2263281	2263281	0
2263557	2263557	1
2263758	2263758	0
2263811	2263811	0
2264146	2264146	1
2264519	2264519	1
2264535	2264535	0
2264604	2264604	0
2264712	2264712	0
2264866	2264866	1
2265079	2265079	0
2265360	2265360	1
2265393	2265393	0
2265627	2265627	1
2265664	2265664	1
2265696	2265696	1
2265792	2265792	0
2266084	2266084	1
2266187	2266187	1
2266193	2266193	1
2266554	2266554	0
2266580	2266580	1
2266614	2266614	0
2266649	2266649	1
2267000	2267000	0
2267329	2267329	1
2267624	2267624	1
2267735	2267735	1
2268178	2268178	1
2268250	2268250	1
2268391	2268391	1
2268552	2268552	0
2268567	2268567	1
2268715	2268715	1
2268771	2268771	1
2269058	2269058	0
2269185	2269185	0
2269194	2269194	0
2269362	2269362	1
2269515	2269515	0
2269553	2269553	1
2269918	2269918	1
2270041	2270041	1
2270205	2270205	1
2270229	2270229	1
2270348	2270348	0
2270422	2270422	0
2270546	2270546	1
2270740	2270740	1
2270956	2270956	1
2271015	2271015	1
2271027	2271027	0
2271599	2271599	0
2271629	2271629	0
2271650	2271650	1
2271692	2271692	1
2271894	2271894	1
2272063	2272063	1
2272153	2272153	0
2272188	2272188	0
2272304	2272304	0
2272451	2272451	1
2273773	2273773	0
2273830	2273830	0
2273859	2273859	0
2273989	2273989	0
2274042	2274042	1
2274055	2274055	0
2274069	2274069	0
2274329	2274329	0
2275521	2275521	1
2276007	2276007	1
2276083	2276083	0
2276112	2276112	1
2276185	2276185	0
2276370	2276370	0
2276416	2276416	0
2276482	2276482	1
2276973	2276973	1
2277189	2277189	1
2278024	2278024	1
2278157	2278157	1
2278484	2278484	1
2278628	2278628	0
2278660	2278660	1
2278800	2278800	1
2279397	2279397	1
2279657	2279657	1
2279730	2279730	0
2279839	2279839	1
2280425	2280425	0
2281268	2281268	0
2281723	2281723	0
2281999	2281999	1
2282129	2282129	1
2282471	2282471	0
2282663	2282663	0
2282930	2282930	1
2283204	2283204	1
2283843	2283843	1
2284045	2284045	1
2284120	2284120	1
2284395	2284395	0
2285195	2285195	1
2285222	2285222	0
2285450	2285450	0
2285516	2285516	1
2285601	2285601	1
2285979	2285979	0
2286290	2286290	1
2286518	2286518	0
2286592	2286592	1
2286835	2286835	0
2287077	2287077	0
2287113	2287113	1
2287231	2287231	1
2287474	2287474	1
2287679	2287679	0
2287694	2287694	1
2288116	2288116	1
2288280	2288280	1
2288568	2288568	1
2289095	2289095	0
2289604	2289604	1
2289892	2289892	1
2290375	2290375	1
2290795	2290795	1
2291374	2291374	1
2291593	2291593	0
2291698	2291698	1
2291743	2291743	1
2292530	2292530	1
2293326	2293326	0
2293490	2293490	1
2293509	2293509	1
2293827	2293827	1
2293910	2293910	1
2294592	2294592	0
2294908	2294908	1
2295280	2295280	1
2296200	2296200	1
2296242	2296242	1
2296368	2296368	1
2296427	2296427	0
2296758	2296758	0
2296965	2296965	1
2297068	2297068	1
2297199	2297199	1
2297295	2297295	0
2297903	2297903	0
2298228	2298228	1
2298950	2298950	1
2298966	2298966	0
2299250	2299250	0
2299363	2299363	1
2299376	2299376	1
2299590	2299590	1
2299612	2299612	0
2299651	2299651	0
2299862	2299862	0
2300046	2300046	1
2300075	2300075	0
2300210	2300210	1
2300504	2300504	0
2300754	2300754	0
2301127	2301127	0
2301289	2301289	0
2301607	2301607	1
2301674	2301674	1
2301742	2301742	1
2301781	2301781	1
2302647	2302647	1
2302673	2302673	1
2302733	2302733	1
2302955	2302955	0
2303093	2303093	1
2303173	2303173	1
2303402	2303402	0
2303838	2303838	1
2303916	2303916	1
2304057	2304057	0
2304146	2304146	0
2304215	2304215	1
2304296	2304296	0
2304544	2304544	1
2304712	2304712	1
2304743	2304743	1
2305020	2305020	1
2305094	2305094	1
2305174	2305174	1
2305602	2305602	1
2305784	2305784	0
2305816	2305816	1
2306119	2306119	1
2306489	2306489	0
2306716	2306716	1
2306888	2306888	1
2307013	2307013	0
2307130	2307130	1
2307449	2307449	0
2307667	2307667	0
2308348	2308348	0
2308445	2308445	1
2308575	2308575	1
2308739	2308739	0
2309185	2309185	0
2309287	2309287	1
2309539	2309539	1
2309697	2309697	1
2310470	2310470	1
2310520	2310520	1
2310652	2310652	0
2310689	2310689	1
2311508	2311508	1
2312005	2312005	1
2312144	2312144	1
2312490	2312490	1
2312591	2312591	1
2312853	2312853	1
2312958	2312958	1
2313067	2313067	0
2313371	2313371	0
2313405	2313405	0
2314169	2314169	1
2314178	2314178	1
2314376	2314376	1
2314445	2314445	1
2314740	2314740	1
2315088	2315088	1
2315259	2315259	1
2315487	2315487	0
2315536	2315536	1
2316310	2316310	0
2316501	2316501	1
2317308	2317308	0
2317539	2317539	1
2317947	2317947	0
2318270	2318270	1
2318823	2318823	0
2319025	2319025	1
2319115	2319115	1
2319323	2319323	0
2319412	2319412	1
2319518	2319518	1
2319636	2319636	0
2319699	2319699	0
2320041	2320041	1
2320422	2320422	0
2320771	2320771	1
2321879	2321879	0
2321894	2321894	1
2322238	2322238	1
2323037	2323037	0
2323145	2323145	1
2323221	2323221	0
2323270	2323270	0
2323301	2323301	0
2323344	2323344	1
2323356	2323356	0
2323534	2323534	1
2323705	2323705	1
2323750	2323750	1
2324026	2324026	1
2324081	2324081	1
2324232	2324232	0
2325402	2325402	1
2325930	2325930	0
2326010	2326010	1
2326061	2326061	0
2326502	2326502	1
2326863	2326863	0
2327033	2327033	0
2327095	2327095	0
2327175	2327175	1
2327310	2327310	0
2327345	2327345	1
2327587	2327587	0
2327698	2327698	1
2327850	2327850	1
2328003	2328003	0
2328186	2328186	1
2328207	2328207	0
2328473	2328473	0
2328660	2328660	1
2328754	2328754	1
2328791	2328791	1
2329475	2329475	1
2330183	2330183	0
2330270	2330270	0
2330526	2330526	0
2330804	2330804	1
2331066	2331066	0
2331243	2331243	1
2331403	2331403	1
2331741	2331741	1
2331907	2331907	1
2332184	2332184	0
2332255	2332255	1
2332385	2332385	0
2332415	2332415	1
2332514	2332514	0
2332680	2332680	1
2332710	2332710	1
2332959	2332959	1
2332965	2332965	1
2333277	2333277	1
2333428	2333428	1
2333879	2333879	0
2334235	2334235	1
2334477	2334477	1
2334669	2334669	1
2336323	2336323	0
2336887	2336887	1
2337030	2337030	0
2337126	2337126	0
2337445	2337445	0
2337524	2337524	0
2337552	2337552	0
2337694	2337694	1
2337944	2337944	0
2337960	2337960	0
2338182	2338182	1
2338331	2338331	1
2338408	2338408	1
2338845	2338845	0
2339336	2339336	0
2339743	2339743	1
2339785	2339785	1
2339948	2339948	1
2339963	2339963	1
2340093	2340093	0
2340269	2340269	1
2340890	2340890	0
2341477	2341477	1
2342448	2342448	1
2342747	2342747	1
2342766	2342766	1
2343153	2343153	1
2343246	2343246	1
2343844	2343844	1
2344381	2344381	1
2344782	2344782	1
2345284	2345284	1
2346444	2346444	1
2346618	2346618	1
2346631	2346631	1
2346647	2346647	0
2346749	2346749	0
2347261	2347261	0
2347656	2347656	1
2348659	2348659	1
2349069	2349069	1
2349543	2349543	0
2349728	2349728	1
2349883	2349883	1
2350529	2350529	0
2350607	2350607	0
2350636	2350636	1
2350700	2350700	1
2350742	2350742	1
2350835	2350835	1
2350949	2350949	1
2351165	2351165	0
2351366	2351366	1
2351845	2351845	0
2352862	2352862	0
2352901	2352901	1
2352956	2352956	0
2353074	2353074	1
2353143	2353143	1
2353244	2353244	1
2353260	2353260	1
2353314	2353314	0
2353465	2353465	0
2353642	2353642	1
2353789	2353789	1
2353929	2353929	1
2354117	2354117	0
2354352	2354352	1
2354375	2354375	1
2354955	2354955	1
2355152	2355152	0
2355190	2355190	0
2355296	2355296	0
2355336	2355336	0
2355361	2355361	1
2355768	2355768	1
2356356	2356356	1
2356387	2356387	0
2356448	2356448	0
2356526	2356526	0
2356640	2356640	1
2356784	2356784	1
2356792	2356792	0
2356946	2356946	1
2357035	2357035	1
2357105	2357105	1
2357269	2357269	1
2358300	2358300	1
2358452	2358452	1
2358525	2358525	1
2358591	2358591	1
2358815	2358815	0
2358871	2358871	0
2359090	2359090	1
2359855	2359855	1
2360272	2360272	1
2360293	2360293	1
2360502	2360502	1
2360515	2360515	1
2360564	2360564	1
2361149	2361149	0
2361628	2361628	0
2362264	2362264	1
2362544	2362544	1
2363232	2363232	1
2363280	2363280	1
2363331	2363331	1
2363350	2363350	1
2363845	2363845	1
2364270	2364270	1
2364578	2364578	1
2364718	2364718	0
2364747	2364747	1
2364823	2364823	0
2364882	2364882	1
2364938	2364938	1
2365084	2365084	0
2365554	2365554	0
2365614	2365614	1
2365686	2365686	1
2366098	2366098	1
2366325	2366325	1
2366808	2366808	0
2366857	2366857	0
2366895	2366895	0
2366944	2366944	0
2367275	2367275	1
2367316	2367316	1
2367420	2367420	0
2368204	2368204	1
2368934	2368934	0
2369118	2369118	0
2369234	2369234	0
2369312	2369312	1
2369783	2369783	1
2369941	2369941	0
2369998	2369998	0
2370015	2370015	1
2370125	2370125	0
2370216	2370216	1
2370230	2370230	1
2370558	2370558	1
2370666	2370666	1
2370879	2370879	0
2371336	2371336	1
2371374	2371374	0
2371720	2371720	1
2371892	2371892	0
2372067	2372067	1
